line_in_cube,pred
0.999756,0.914918363094
1.35206,1.21415257454
0.909706,0.817823946476
1.17717,0.911601364613
0.838705,1.01972436905
1.08613,1.02898025513
1.17079,1.12394237518
0.650867,0.956673979759
0.832707,0.908359766006
1.19793,0.96833139658
0.678047,1.02068805695
0.806305,0.888452470303
0.878299,0.995582997799
1.24555,1.09191703796
1.20648,1.18678188324
1.16104,1.16827607155
0.464225,0.602040886879
1.15465,1.02532601357
1.33581,1.2242000103
1.43678,1.22241735458
0.983293,0.725807607174
0.401562,0.689087092876
1.03331,1.09189987183
0.773699,0.631578981876
1.17479,0.930425584316
1.04524,1.15413188934
0.827644,1.01962518692
0.929972,0.915458977222
0.681766,0.945535361767
1.34551,1.14241838455
1.25185,1.07693970203
0.29723,0.545870423317
1.20447,1.20845746994
1.26333,1.15141487122
1.08347,1.23805117607
0.882585,0.789869785309
0.664679,0.766517162323
1.0589,1.09541487694
0.981189,0.860502362251
0.982976,1.05723714828
0.870588,0.957342684269
1.0877,1.23582148552
0.663823,0.961644172668
1.26911,1.10168457031
0.98242,0.927312910557
0.611195,0.596128702164
1.27646,1.19480729103
1.25303,1.09527206421
0.405384,0.409980475903
1.33101,1.24530506134
1.04356,1.08017349243
1.29337,1.06591534615
1.3037,1.24453210831
1.0618,1.1209218502
1.10265,1.09156680107
1.03167,0.914369285107
1.20007,1.19322633743
1.14218,1.22809100151
0.619562,0.932226598263
0.726619,0.884470045567
1.36638,1.25845575333
0.627647,0.555308878422
1.2233,1.252368927
1.09364,0.955266833305
0.821815,0.748783171177
0.925318,0.77713316679
1.39199,1.26503300667
1.12777,1.28420186043
1.20902,0.956791460514
1.08572,1.1773314476
0.851068,0.608013033867
0.774854,0.856941342354
0.962778,0.929539203644
1.2843,1.24522972107
0.562009,0.669084966183
1.19015,1.14435505867
0.794091,1.01288962364
1.31654,1.14974665642
1.22335,0.956666231155
1.0229,0.984460473061
1.1501,1.170317173
1.34016,1.26703977585
1.03397,1.05467939377
1.18055,1.08564174175
1.21957,1.2074098587
1.00521,1.19926524162
0.779562,0.878808498383
1.24397,1.19039201736
1.03246,0.915615677834
1.04149,1.06859993935
1.12238,1.12571310997
0.650397,0.844042241573
1.06291,1.15191197395
1.30277,1.13996720314
1.06068,1.10020649433
1.17619,1.15552210808
1.00814,0.907155632973
1.14319,1.2349627018
1.38763,1.18332958221
0.905257,0.814068973064
1.31509,1.18286800385
1.43098,1.22965312004
0.626075,0.806377649307
1.05959,1.09524226189
1.24095,1.11746788025
1.00904,1.11046385765
0.74896,0.597919464111
0.808083,0.929031848907
1.03052,1.03988671303
1.26587,1.1349773407
1.21382,1.23050379753
1.04382,1.10717082024
1.08363,1.26151132584
1.0102,1.17015099525
1.28142,1.22595667839
1.13572,1.23472070694
1.08636,1.27623057365
1.1877,1.2834405899
1.25896,1.11963486671
0.627458,0.98199993372
1.13467,0.921741724014
1.30914,1.23202800751
1.48143,1.2689204216
1.05742,1.14304041862
0.923185,0.927484035492
1.07296,1.09815883636
1.20539,1.04791903496
1.27391,1.16716742516
0.288567,0.356500566006
0.717939,1.01808965206
1.15669,1.04253673553
0.831129,0.916263759136
1.40344,1.25805258751
1.09422,1.19174265862
1.13119,0.920247375965
0.535288,0.776485264301
1.21876,0.874081790447
0.896508,1.01804375648
1.18871,1.07481241226
0.711151,0.826580643654
1.04856,1.0347776413
1.01437,0.914343297482
1.04348,1.16329669952
1.02841,1.14803004265
0.979017,0.892684161663
0.740845,0.615828335285
1.29954,1.19879674911
0.870591,1.09752583504
0.870639,1.07873082161
1.16871,1.0563788414
0.705732,0.730699121952
1.26195,1.23567223549
0.947495,0.76095110178
0.873513,0.60602581501
1.19344,1.15987062454
1.10041,1.06194329262
0.912509,0.952367603779
0.829142,0.882141768932
1.09066,1.26950144768
1.2174,1.03706669807
1.05706,1.10428535938
0.982648,0.716073572636
1.19925,1.09634613991
1.14134,0.823852837086
1.16651,1.21474409103
1.31926,1.16803503036
1.00406,1.07596111298
0.579427,0.727878510952
1.0605,1.09284245968
0.541474,0.663142800331
1.08102,1.12745547295
1.19228,1.15480303764
1.08055,0.887682974339
1.03798,0.95689791441
0.650485,0.790295779705
1.18215,1.07121515274
1.28252,1.23222780228
1.03212,1.11304664612
1.2275,1.08139491081
0.48902,0.418982684612
1.22597,1.16322422028
1.03973,0.956184327602
1.31279,1.15359854698
1.01443,1.05476784706
0.92493,0.670287549496
0.860852,0.928942203522
1.05566,1.13621497154
1.03885,0.996598422527
0.879552,0.968293607235
0.520579,0.695394217968
1.04217,1.11912727356
1.03413,1.08751487732
0.820276,0.628284692764
1.04452,1.24762749672
1.25931,1.27020215988
0.960094,0.859945893288
1.03259,1.08293676376
0.847879,1.07616269588
1.38697,1.2554063797
0.457504,0.538001418114
1.01908,1.09571385384
0.890176,0.556185662746
1.06975,0.900301516056
1.00211,0.806462347507
0.661161,0.677594721317
0.735395,0.886081576347
1.08419,1.07774305344
0.941273,1.01476454735
0.525951,0.675260007381
0.611067,0.715927898884
0.522048,0.761390268803
1.04371,1.06514930725
1.19857,1.26945137978
1.07011,0.767278134823
0.641738,0.909780740738
1.1308,1.17179298401
1.04572,1.09014523029
1.03651,1.05252242088
1.02542,1.12608790398
1.02278,0.962382495403
1.04617,0.979351222515
1.23055,1.15466809273
0.531679,0.487585693598
0.813635,0.980442583561
0.806967,0.610305607319
1.34526,1.17317700386
1.37989,1.22739624977
0.577495,0.636362850666
1.01663,1.07401013374
1.23375,1.1229031086
1.35159,1.12261915207
1.31478,1.21624708176
1.15588,1.11163043976
0.587948,0.623245954514
1.15895,1.16528844833
0.159136,0.70680809021
0.549615,0.665541708469
1.18162,1.28222727776
1.07451,1.2663667202
1.0242,0.974954903126
1.12612,1.00746798515
1.01666,1.161413908
1.4303,1.23487234116
1.24339,1.18153500557
0.549117,0.679208755493
1.00384,1.13824486732
1.21473,1.0266854763
1.29474,1.11311244965
1.06993,1.01797890663
1.32769,1.16573286057
0.607529,0.921250879765
1.00106,0.88927513361
1.17807,1.2298181057
1.12041,1.25200343132
0.428509,0.613423347473
1.31141,1.17884850502
0.704324,0.640225231647
1.00645,0.953297913074
1.11518,1.09086072445
0.954726,0.939363539219
0.517529,0.808670163155
0.858399,1.01868915558
1.1342,1.16934084892
1.55419,1.26746463776
0.843611,0.774093568325
1.06107,1.16166186333
1.3344,1.10919547081
0.552184,0.700832664967
1.06371,1.23881554604
1.06879,1.03305649757
0.605463,0.929371893406
1.00361,0.972374022007
1.16057,1.18986916542
1.05735,1.28380656242
0.544662,0.620909333229
0.972804,1.08108139038
1.00839,1.07574605942
1.3793,1.17689967155
1.33988,1.1306912899
1.15038,1.11908102036
1.04246,1.14692592621
1.0147,0.987540245056
0.777642,0.866038382053
0.386881,0.406183898449
1.09129,1.11520624161
1.03667,1.19544291496
1.0561,0.983316481113
1.00581,1.01379871368
0.525314,0.907591402531
1.34653,1.26984977722
1.04166,0.953959345818
1.13416,1.15026092529
0.281351,0.681390941143
0.998566,0.914199411869
1.12707,1.19145727158
1.21024,1.23934078217
0.854358,0.853772521019
0.773815,0.81785005331
1.10941,1.10667848587
1.34186,1.18839335442
0.733465,0.82009190321
0.541805,0.534008681774
1.16827,1.1947863102
1.16104,1.19186592102
1.17948,1.13810873032
1.03894,1.14520335197
0.636524,0.792413532734
1.01733,1.16531205177
1.27809,1.07370233536
0.976453,0.979666173458
0.793744,0.711694955826
0.961062,0.731090068817
1.28642,1.26543688774
1.27568,1.12584710121
1.38235,1.15861535072
1.01544,1.01560258865
1.02083,0.991349995136
1.0772,1.04852414131
1.08152,1.14087080956
1.06766,0.84304445982
0.826327,0.960827410221
1.04227,1.23823451996
0.72418,0.772172391415
1.3396,1.08599495888
0.944725,1.14510560036
0.82747,0.750201761723
1.01835,1.18755817413
0.872479,0.872800648212
1.22418,1.14595556259
0.382719,0.335057854652
1.00838,1.17106628418
1.00564,0.873248517513
1.12508,1.17150473595
1.0515,1.25810337067
0.937488,1.11524987221
1.25966,1.15125060081
0.340334,0.690017163754
0.952004,0.737711250782
1.07038,0.962094128132
1.05013,1.14830255508
0.886393,0.872215807438
1.08398,1.16358280182
0.376051,0.30802500248
1.31779,1.16404771805
0.877865,1.09224498272
1.09149,1.09852147102
0.848558,0.799115359783
1.0341,1.26430892944
1.00682,1.13955187798
0.997674,1.0380538702
0.535419,0.762092530727
1.32252,1.15527296066
1.06681,1.11145877838
1.23548,1.16082787514
1.39959,1.06446504593
1.33543,0.831468462944
0.805175,0.962661445141
0.743012,0.909520089626
1.16893,1.1456785202
0.853965,1.01496815681
0.468233,0.484153628349
0.917226,0.999987602234
1.20292,1.14682173729
1.10506,1.07106089592
1.27989,1.23998713493
1.07604,1.16188955307
1.20102,1.23406195641
1.13032,1.08444023132
0.467728,0.627628266811
0.640006,0.957270443439
1.0185,1.12589550018
1.12103,1.03410792351
1.04589,0.93191498518
1.37004,1.15673232079
1.03827,1.15238022804
1.19259,1.23002195358
1.10289,0.914076626301
1.03702,1.23775362968
1.17247,1.13662862778
1.17526,1.09100186825
0.538916,0.44808781147
1.17936,1.11597323418
0.58749,0.668157458305
1.37676,1.19650197029
0.933032,0.492376178503
0.364479,0.499035537243
0.465834,0.571978926659
1.08821,1.03697156906
0.769628,0.87029582262
1.35996,1.22901105881
0.977239,0.96257597208
1.30359,1.16567492485
0.56901,0.762794673443
0.947001,0.942661166191
0.815483,0.991350829601
1.06631,1.13320636749
0.800857,0.922888040543
0.796436,0.894710838795
1.00594,0.649730741978
1.26856,1.2065346241
1.15844,1.12242674828
1.14591,1.22854399681
1.00325,0.894175231457
0.811465,0.930770576
1.26928,1.03399538994
0.883699,0.935994386673
1.00994,1.0558886528
0.755672,0.747871935368
1.36163,1.21120119095
0.79747,0.975786745548
0.376767,0.661544799805
1.22066,1.15372991562
1.04532,0.868503749371
0.922176,0.979087412357
0.66319,0.337994277477
0.970367,1.05030524731
1.2256,1.20450592041
1.02769,1.14474129677
1.26959,1.1694214344
0.595374,0.917500853539
1.05447,1.04367363453
0.971661,0.9315726161
1.25198,1.0187151432
1.27037,1.0224353075
0.689715,0.873122036457
1.04653,1.06764698029
0.919234,1.10091543198
0.735657,1.01706886292
0.982192,1.09958767891
1.35226,1.16522574425
0.852903,0.917687058449
1.0918,1.09942877293
0.727363,0.994512557983
1.10544,1.19589304924
1.05258,1.0761282444
0.950375,0.876468837261
0.626631,0.902233958244
0.892563,1.0979514122
1.13437,1.19283890724
1.01012,1.0038664341
1.13635,0.975922167301
1.16497,1.12044620514
0.208465,0.347761809826
0.263605,0.40904957056
1.38038,1.24736237526
1.38576,1.24723911285
1.15528,0.953999936581
0.908167,0.763722419739
1.09934,1.15742850304
1.05341,0.988448560238
1.05257,1.12368965149
0.63416,0.70966142416
1.01959,1.01462197304
0.419207,0.423916488886
1.03022,1.06078672409
1.28651,1.19587922096
0.488273,0.761503040791
1.18964,1.07133841515
1.0885,1.0187227726
1.20897,1.23164963722
1.10878,1.10057687759
1.36435,1.16865587234
1.01319,1.06176710129
1.60597,1.25720930099
1.09625,1.09062361717
1.07357,1.12311410904
1.22324,1.21298599243
0.648993,0.693026959896
1.08535,1.07361197472
1.3437,1.25807762146
1.13339,1.22721743584
0.967619,1.01762604713
1.37458,1.00631332397
1.16924,1.21122527122
0.924709,0.971812009811
0.861884,0.876625537872
0.555011,0.544427156448
0.72501,0.747099220753
1.15528,1.15144896507
1.05524,1.12104177475
1.29962,1.00200283527
1.00115,0.762122929096
1.22428,1.18891525269
0.726316,0.598899066448
0.120338,0.320910573006
0.934061,1.09259521961
1.081,1.05500435829
0.702141,0.917938530445
1.03531,1.07077002525
1.1743,1.10641717911
1.25123,1.09634327888
1.25022,1.06535744667
1.04494,0.982889533043
1.23816,1.16051864624
1.11134,1.20720362663
1.17476,1.23574113846
1.08643,1.1222345829
0.884934,1.00073575974
1.19711,1.12218475342
0.705077,0.47579613328
1.07425,1.15597772598
1.34258,1.26573610306
0.508799,0.678656637669
0.701628,0.869011819363
1.04722,1.20010232925
0.736484,0.916413605213
1.09429,1.0510892868
1.18738,1.18014454842
1.12475,1.14568066597
1.08472,1.17909193039
0.72302,0.655287384987
0.437284,0.688436031342
0.914421,0.913772702217
1.04559,1.09047317505
1.29538,1.24468827248
1.12319,1.20435905457
1.1593,1.11968684196
1.20163,1.01875662804
1.03955,1.17674636841
1.18562,1.15600848198
0.764722,0.968332707882
1.14974,1.18221545219
0.233797,0.528828382492
0.571393,0.725421130657
0.912798,1.00483584404
1.13096,1.10296452045
1.15442,1.20231389999
0.412274,0.733354270458
1.11169,1.05801272392
1.29248,1.14346909523
1.32899,1.21736431122
0.949345,1.12482881546
0.936626,0.601605176926
1.25823,1.14301276207
1.00748,0.763283193111
1.04219,1.06610584259
1.00691,0.75233656168
0.593712,0.805768013
1.01628,1.15709376335
1.09928,1.15739297867
0.924987,0.914767324924
1.20512,1.06689214706
0.390795,0.731687307358
1.32933,1.09688615799
0.968195,1.04422295094
0.543948,0.849455416203
1.02998,1.12533426285
1.34687,1.19373273849
1.21601,1.25163507462
0.452276,0.621531546116
1.38052,1.20942401886
0.76504,1.0165708065
1.19594,1.25938439369
1.19382,1.26301550865
1.09741,1.2051024437
1.32719,1.20090985298
1.29473,1.13084387779
1.051,0.897281944752
1.17194,1.06448793411
0.95177,1.1168794632
1.23773,1.02049469948
1.02005,1.16132831573
1.3724,1.25962209702
0.994348,0.930784523487
1.09986,1.07049751282
0.971383,0.6937032938
1.05183,1.09841370583
1.04215,0.997851014137
1.19572,1.11513710022
1.18601,1.07019782066
1.21884,1.19317913055
1.06041,1.15784573555
1.11847,1.209597826
1.03073,1.11369538307
0.61278,0.89644998312
0.962694,1.06988167763
1.07749,1.27426409721
1.0646,1.16183590889
1.14774,0.955640733242
1.31322,1.16219902039
1.10326,1.09269428253
1.15116,1.21478772163
1.43886,1.20190596581
1.13512,1.20748829842
1.06137,1.14787936211
1.27618,1.16454291344
0.933038,1.0746819973
0.857065,0.653564989567
1.28154,1.19646525383
1.09223,1.11978816986
1.37171,1.21048545837
0.651425,0.738001406193
0.533909,0.709228098392
1.08216,1.09220039845
0.569662,0.775166928768
1.41846,1.260430336
1.05979,1.09762907028
1.03936,0.956954181194
0.471514,0.542972445488
1.32077,1.20780754089
1.37464,1.14520001411
0.329892,0.649333298206
0.784078,0.967156112194
1.25359,1.12567186356
1.21492,1.09683179855
0.974988,0.954710900784
0.508595,0.51657807827
1.22302,1.16012096405
1.20853,1.18439912796
0.993612,0.90778452158
0.170073,0.425037264824
1.07139,1.28484463692
1.17396,1.14921331406
1.35685,1.27367162704
1.09503,1.15580224991
1.32751,1.08349585533
0.40444,0.316074371338
0.708343,0.584487318993
1.21339,1.16976737976
1.04794,0.928811013699
1.14918,1.13875436783
0.636347,0.770375847816
1.10653,1.00529623032
0.723194,0.969459414482
1.04614,1.15845727921
1.2039,1.07296442986
1.04331,1.12502384186
0.848065,0.69315379858
0.912025,0.811812222004
1.2367,1.08738327026
1.37082,1.28062677383
1.50857,1.23164153099
1.02194,1.14142251015
0.82666,0.919903337955
0.963103,0.743987381458
1.19047,1.15922355652
1.18674,0.970286548138
0.51396,0.417416751385
0.947628,0.800984680653
0.764589,0.729748189449
1.09758,1.12516212463
0.733627,0.848491728306
1.17061,1.23024439812
0.995425,1.06518173218
1.16007,1.14823079109
1.12213,1.02300882339
1.01216,1.01871490479
1.12271,1.09441065788
1.02064,0.868859350681
1.04175,1.21172046661
0.736213,0.710392534733
1.35752,1.22977662086
1.023,1.11924767494
0.929605,1.03742980957
1.17664,1.18618798256
1.05624,1.01828932762
1.04136,0.973442614079
1.02415,1.21503901482
1.15398,1.28186869621
0.823598,0.944636583328
0.77398,0.646739542484
1.01835,1.15047264099
1.09962,1.17035126686
0.751252,1.00682735443
1.14764,1.17011475563
1.18963,1.10004591942
0.98604,1.15491747856
1.0155,1.16255402565
1.15564,1.22541332245
1.12896,1.13530683517
0.890111,0.55267894268
0.590974,0.892983078957
0.826157,0.671419680119
1.12379,1.16779184341
0.738908,0.643692195415
0.674535,0.996474087238
1.22519,1.08021116257
1.21673,1.11253476143
0.593284,0.908461034298
1.01626,0.88038289547
1.27052,1.21394181252
1.42958,1.19740390778
0.770622,0.690336406231
0.600401,0.734472095966
1.24277,1.17674326897
0.92527,0.686630427837
1.21943,1.19439911842
1.06857,1.11528849602
1.37186,1.25148415565
0.602143,0.757825136185
0.809693,0.697875618935
1.14669,1.20083737373
0.278855,0.356180250645
1.01351,1.08220219612
0.508796,0.558436691761
1.03281,1.10023474693
1.10537,1.19194602966
0.958402,0.840034663677
0.368304,0.671965658665
0.645601,0.959524393082
1.07426,1.27101492882
0.858285,0.895642578602
0.503218,0.340873926878
0.809456,1.03898894787
1.46398,1.25163912773
1.03303,1.2042427063
1.08866,1.11724209785
1.18753,1.1627061367
1.11526,1.03720831871
1.1228,1.16235852242
0.798636,0.921308338642
1.0262,1.17542719841
1.02691,1.0066344738
1.34512,1.06556558609
1.10894,1.27584958076
0.889914,0.917250335217
1.03559,1.09589338303
0.977363,1.03761780262
1.17606,0.971956372261
0.906827,0.97219902277
0.46693,0.671120584011
1.03742,1.09972202778
1.07468,1.14533376694
1.32238,1.06704103947
1.19137,1.24902391434
1.11316,1.07629919052
1.16971,1.1629486084
0.518314,0.537576436996
1.1874,1.14880752563
1.0556,1.05162072182
1.43851,1.15415263176
1.21421,1.18257236481
1.41284,1.27906537056
0.691508,0.782364666462
1.02234,1.0096950531
1.31152,1.25567221642
0.746789,0.872427940369
1.05148,0.750582158566
1.02614,1.03367245197
1.06606,0.903782427311
1.0113,1.25348234177
1.17197,1.06794786453
1.13894,1.09912586212
1.06312,1.09371519089
1.26626,1.11920452118
0.598509,0.437532067299
1.01736,1.27653074265
0.373866,0.566397368908
1.09714,1.15149593353
1.37997,1.22224617004
1.1109,0.880380451679
0.540396,0.737331390381
1.19042,1.16185688972
0.47984,0.654998481274
1.16772,1.08038783073
1.12755,1.25596833229
0.848128,1.02131652832
1.04397,1.14669489861
0.870918,0.851883530617
1.08881,1.13657140732
0.683344,1.00844931602
1.01016,0.952201008797
1.04087,1.04941034317
1.24002,1.12672829628
0.956328,1.12493896484
1.06742,1.01831412315
1.09187,1.15582871437
1.02168,1.18017101288
1.14713,0.931394159794
1.28954,1.18878149986
0.766713,1.07003235817
1.12051,1.20902132988
1.02633,1.07782864571
1.32648,1.24983429909
1.07426,1.25352859497
1.04915,1.00677537918
0.927605,1.03731584549
1.10082,1.14157485962
